cell_id,centroid_lon,centroid_lat,kecamatan,density,pop_density_norm,_poi_raw_count,working_pop_density,func_mixture_degree,recreational_density_raw,recreational_density,catering_density_raw,catering_density,commercial_density_raw,commercial_density,public_service_density_raw,public_service_density,open_space_density_raw,open_space_density,business_office_density_raw,business_office_density,floor_area_raw,floor_area_proxy,trunk_road_density_raw,secondary_road_density_raw,trunk_road_density,secondary_road_density,intersection_count,intersection_density,vendor_density,suitability_score,zone_class,predicted_density,sensitivity_zone,sensitivity_label,hotspot_class
925,107.6737499999998,-6.96625,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8830952714111554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,718.0,0.8334369751567163,21.25377381132741,5243.594411834624,0.008215088433947594,0.5424908245097639,13.0,0.6932732641013545,11.3,0.21091916,Not Suitable,12.121952,1,Negative Sensitivity,Cold Spot (90%)
926,107.6737499999998,-6.961749999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8616488050807665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.48299493849177877,0.0,0.0,936.0,0.8669907963338488,647.5596820379295,2473.668673666259,0.250297199049204,0.2559203578584305,5.0,0.4706903945498366,14.0,0.16236743,Not Suitable,9.926178,0,Positive Sensitivity,Not Significant
927,107.6737499999998,-6.957249999999998,Jawa Barat,121480.0,0.21104848449991373,1.0,0.9357983362880564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,457.0,0.7762947624299221,0.0,6161.77051913401,0.0,0.6374833190417226,14.0,0.7113975059201018,11.8,0.2236697,Not Suitable,12.698601,1,Negative Sensitivity,Not Significant
928,107.6737499999998,-6.952749999999997,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8579078559106337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,0.8130213838651599,0.0,8005.478492241931,0.0,0.8282293188141563,22.0,0.8236858992241085,19.3,0.16290474,Not Suitable,9.950478,1,Negative Sensitivity,Cold Spot (90%)
929,107.6737499999998,-6.948249999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8695060801505784,0.20745532429148308,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,1.0,0.2242438242175754,0.0,0.0,7.0,0.6382381606600894,571.0,0.8044570884142902,0.0,6999.126337796573,0.0,0.7241143230433016,15.0,0.728351601879753,5.3,0.18299615,Not Suitable,10.859121,1,Negative Sensitivity,Not Significant
930,107.6737499999998,-6.943749999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8784633634994016,0.4591479170272448,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,1.0,0.20801459767650946,0.0,0.0,831.0,0.8519319982870758,0.0,5811.911660420001,0.0,0.6012876856995545,14.0,0.7113975059201018,13.6,0.1958856,Not Suitable,11.442053,0,Positive Sensitivity,Not Significant
931,107.6737499999998,-6.939249999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8341604794846903,0.4056390622295664,1.0,0.33333333333333337,0.0,0.0,3.0,0.3023564218435529,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.7811790075168319,997.7755853998285,5389.072958161836,0.3856639646237717,0.5575417171507756,8.0,0.5772049881597967,25.5,0.44741228,Moderately Suitable,22.817463,0,Positive Sensitivity,Cold Spot (90%)
932,107.6737499999998,-6.9347499999999975,Jawa Barat,48090.0,0.0,0.0,0.0,0.4315602842833156,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,5.0,0.5377099345963751,0.0,0.0,643.0,0.8194790022720871,0.0,6331.034375228334,0.0,0.6549949878780972,21.0,0.8120085407269239,1.2,0.026761968,Not Suitable,3.7933578,1,Negative Sensitivity,Cold Spot (90%)
933,107.6737499999998,-6.930249999999997,Jawa Barat,48090.0,0.0,2.0,0.08201341945329063,0.1925922129589029,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,3.0,0.4484876484351508,2.0,0.3296953369198657,1.0,0.21274605355336315,309.0,0.7268428450178392,414.1309741156873,5406.953715045712,0.16007145864063152,0.5593916212018782,9.0,0.6048829123101417,2.9,0.060321048,Not Suitable,5.311083,1,Negative Sensitivity,Cold Spot (90%)
934,107.6737499999998,-6.925749999999998,Jawa Barat,141460.0,0.268505205038247,0.0,0.8854819446067692,0.30470029733952164,0.0,0.0,1.0,0.16794877895704194,3.0,0.3023564218435529,0.0,0.0,3.0,0.4160291953530189,0.0,0.0,547.0,0.7990261140864864,107.91753582122314,7212.3558590209495,0.041712691036194176,0.74617458356188,20.0,0.7997878577113147,6.1,0.07658954,Not Suitable,6.046833,1,Negative Sensitivity,Not Significant
935,107.6737499999998,-6.921249999999997,Jawa Barat,141460.0,0.268505205038247,3.0,0.9270880636356938,0.23820488277869578,0.0,0.0,2.0,0.2661925166888179,1.0,0.15117821092177644,5.0,0.5796618766207391,0.0,0.0,0.0,0.0,765.0,0.8414599332526772,426.8725302939266,7734.290320623575,0.1649963727626855,0.8001727829221928,24.0,0.8455900236804067,18.2,0.34942126,Not Suitable,18.385775,0,Positive Sensitivity,Not Significant
936,107.6737499999998,-6.916749999999997,Jawa Barat,141460.0,0.268505205038247,0.0,0.8798952055541158,0.4591479170272448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,2.0,0.3296953369198657,0.0,0.0,436.0,0.7703478160614448,627.3578408511304,4205.20237880009,0.24248870756193364,0.43506105288328506,14.0,0.7113975059201018,2.9,0.079367,Not Suitable,6.172445,0,Positive Sensitivity,Not Significant
937,107.6737499999998,-6.912249999999998,Jawa Barat,141460.0,0.268505205038247,0.0,0.9812418345879593,0.3609640474436812,4.0,0.7739760316291208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20801459767650946,0.0,0.0,8.0,0.2783956830171842,0.0,2571.5307304109674,0.0,0.26604495249371296,1.0,0.18208790046993825,7.3,0.17967369,Not Suitable,10.708861,1,Negative Sensitivity,Not Significant
938,107.6737499999998,-6.9077499999999965,Jawa Barat,141460.0,0.268505205038247,3.0,0.942575846125905,0.2302963741471386,0.0,0.0,0.0,0.0,2.0,0.23961179523712922,4.0,0.5206780355557714,0.0,0.0,1.0,0.21274605355336315,97.0,0.580930673178407,762.838918861755,3096.751097306704,0.29485536239057664,0.3203831044384014,4.0,0.42279501184020335,20.8,0.3839213,Moderately Suitable,19.946053,0,Positive Sensitivity,Not Significant
939,107.6737499999998,-6.9032499999999954,Jawa Barat,141460.0,0.268505205038247,1.0,0.8837392532505399,0.1925922129589029,0.0,0.0,1.0,0.16794877895704194,2.0,0.23961179523712922,3.0,0.4484876484351508,0.0,0.0,1.0,0.21274605355336315,32.0,0.44301917099858573,125.49574491136117,2877.596439065122,0.04850708639712262,0.29770984218602314,4.0,0.42279501184020335,16.9,0.2956088,Not Suitable,15.95208,0,Positive Sensitivity,Not Significant
940,107.6737499999998,-6.898749999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9079692924244818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,324.0,0.7328299431452634,0.0,4107.182876026814,0.0,0.42492016922578896,7.0,0.5462637014098147,14.6,0.27259701,Not Suitable,14.911362,1,Negative Sensitivity,Not Significant
941,107.6737499999998,-6.894249999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9576624644577297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,567.0,0.803567938550604,0.0,4160.365823756355,0.0,0.43042236083285573,10.0,0.6299206402569856,15.4,0.2683927,Not Suitable,14.721221,1,Negative Sensitivity,Not Significant
942,107.6737499999998,-6.889749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8837909574378929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.7969279428277058,0.0,4407.540479009966,0.0,0.45599451077332614,1.0,0.18208790046993825,12.9,0.24516031,Not Suitable,13.670525,1,Negative Sensitivity,Not Significant
943,107.6737499999998,-6.885249999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8817051777309038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.7610249801305928,0.0,3982.7222668645695,0.0,0.41204374645536535,5.0,0.4706903945498366,13.4,0.26669937,Not Suitable,14.644639,1,Negative Sensitivity,Not Significant
944,107.6737499999998,-6.8807499999999955,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8740400056959148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.7729307594625656,0.0,3191.32767710285,0.0,0.3301677908048996,2.0,0.28860249407989835,13.3,0.24500309,Not Suitable,13.663414,1,Negative Sensitivity,Not Significant
945,107.6737499999998,-6.876249999999994,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8391519036668539,0.4591479170272448,0.0,0.0,2.0,0.2661925166888179,0.0,0.0,0.0,0.0,1.0,0.20801459767650946,0.0,0.0,228.0,0.6884707025892274,0.0,2134.142907002662,0.0,0.22079376364970704,1.0,0.18208790046993825,3.5,0.14596082,Not Suitable,9.184181,1,Negative Sensitivity,Not Significant
946,107.6737499999998,-6.871749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8870027138840859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.5436155224624809,0.0,558.7721019357758,0.0,0.057809341166441305,0.0,0.0,13.4,0.21888548,Not Suitable,12.482233,1,Negative Sensitivity,Not Significant
947,107.6737499999998,-6.867249999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9344536861822327,0.0,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.6833906011225614,0.0,2210.66419187436,0.0,0.2287104886406603,4.0,0.42279501184020335,13.3,0.2571317,Not Suitable,14.211935,1,Negative Sensitivity,Not Significant
948,107.6737499999998,-6.862749999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9076851314570781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.5520095405921939,0.0,250.8851279626964,0.0,0.025956027342340014,0.0,0.0,10.7,0.22005866,Not Suitable,12.535291,1,Negative Sensitivity,Not Significant
949,107.6737499999998,-6.858249999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8952267011620926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.2783956830171842,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.21757855,Not Suitable,12.423126,1,Negative Sensitivity,Not Significant
950,107.6737499999998,-6.853749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8230665473482124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1391978415085921,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.21078,Not Suitable,12.115659,1,Negative Sensitivity,Not Significant
951,107.6737499999998,-6.849249999999993,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8766417602993788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.21882509,Not Suitable,12.479502,1,Negative Sensitivity,Not Significant
952,107.67824999999982,-6.99775,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8126089757987032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.15303822,Not Suitable,9.50426,1,Negative Sensitivity,Cold Spot (90%)
953,107.67824999999982,-6.99325,Jawa Barat,121480.0,0.21104848449991373,0.0,0.7499328088852112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.5944094251520612,0.0,1690.0848939322786,0.0,0.17485249155264665,0.0,0.0,7.6,0.14725126,Not Suitable,9.242542,1,Negative Sensitivity,Cold Spot (95%)
954,107.67824999999982,-6.988749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8331780385571916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.691207382100786,0.0,1893.572439988736,0.0,0.19590486859929412,0.0,0.0,7.6,0.16302945,Not Suitable,9.956118,1,Negative Sensitivity,Cold Spot (95%)
955,107.67824999999982,-6.984249999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8812525151710073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4981754226751782,0.0,633.5898564065526,0.0,0.06554982262305722,0.0,0.0,8.0,0.16109824,Not Suitable,9.868778,1,Negative Sensitivity,Cold Spot (95%)
956,107.67824999999982,-6.979749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.81871179449772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.26347217952208435,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.15137617,Not Suitable,9.429093,1,Negative Sensitivity,Cold Spot (95%)
957,107.67824999999982,-6.97525,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8227980789212531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1391978415085921,0.0,301.51016359102226,0.0,0.031193582950543076,0.0,0.0,9.3,0.15178363,Not Suitable,9.44752,1,Negative Sensitivity,Cold Spot (95%)
958,107.67824999999982,-6.970749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.9272281969420711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.33437736650955086,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.1621814,Not Suitable,9.917765,1,Negative Sensitivity,Cold Spot (99%)
959,107.67824999999982,-6.96625,Jawa Barat,121480.0,0.21104848449991373,1.0,0.9188070516658974,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,347.0,0.7414935748110236,500.9614935499736,3798.3192883271845,0.1936335169485117,0.39296581707871064,18.0,0.7734962022714278,2.5,0.11711169,Not Suitable,7.879466,1,Negative Sensitivity,Cold Spot (95%)
960,107.67824999999982,-6.961749999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.9078219511340516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.730071130113585,0.0,3043.100350830916,0.0,0.3148325153948389,0.0,0.0,7.7,0.18037699,Not Suitable,10.740668,1,Negative Sensitivity,Cold Spot (99%)
961,107.67824999999982,-6.957249999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.909879698986567,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,581.0,0.8066530417448993,0.0,3915.497882385815,0.0,0.40508885847228027,6.0,0.5111853636314163,8.1,0.15991835,Not Suitable,9.815417,1,Negative Sensitivity,Cold Spot (90%)
962,107.67824999999982,-6.952749999999997,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8833703414250627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.8172961186935519,0.0,3715.865347210095,0.0,0.38443531243103346,3.0,0.3641758009398765,10.9,0.19157802,Not Suitable,11.24724,1,Negative Sensitivity,Cold Spot (99%)
963,107.67824999999982,-6.948249999999998,Jawa Barat,48090.0,0.0,3.0,0.06783677496490662,0.23820488277869578,0.0,0.0,0.0,0.0,2.0,0.23961179523712922,4.0,0.5206780355557714,2.0,0.3296953369198657,0.0,0.0,300.0,0.7231099071972661,0.0,3667.554419460374,0.0,0.37943716936935296,7.0,0.5462637014098147,6.6,0.073984206,Not Suitable,5.9290056,1,Negative Sensitivity,Cold Spot (95%)
964,107.67824999999982,-6.943749999999998,Jawa Barat,48090.0,0.0,1.0,0.05404027770728166,0.28997184325787523,0.0,0.0,0.0,0.0,4.0,0.3510249352740802,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,485.0,0.7838132673836552,0.0,5433.193326212355,0.0,0.5621063140592206,14.0,0.7113975059201018,11.5,0.21797353,Not Suitable,12.4409895,0,Positive Sensitivity,Cold Spot (95%)
965,107.67824999999982,-6.939249999999999,Jawa Barat,48090.0,0.0,0.0,0.059162486375161444,0.5,0.0,0.0,1.0,0.16794877895704194,1.0,0.15117821092177644,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.7536358734119823,1109.7537548165024,4576.719976633394,0.42894618699969944,0.4734974520665621,15.0,0.728351601879753,11.5,0.215634,Not Suitable,12.335183,0,Positive Sensitivity,Cold Spot (95%)
966,107.67824999999982,-6.9347499999999975,Jawa Barat,48090.0,0.0,1.0,0.04570689925095527,0.31546487678572865,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,384.0,0.754295788110028,611.1859689441601,5868.831886293156,0.23623789492801786,0.6071765279401972,21.0,0.8120085407269239,10.4,0.1815562,Not Suitable,10.793999,0,Positive Sensitivity,Cold Spot (99%)
967,107.67824999999982,-6.930249999999997,Jawa Barat,48090.0,0.0,2.0,0.06161813849503371,0.2397869792568112,0.0,0.0,1.0,0.16794877895704194,1.0,0.15117821092177644,4.0,0.5206780355557714,0.0,0.0,0.0,0.0,80.0,0.5567913660343684,903.6969595396374,3924.9409535846335,0.34930034101289875,0.4060658179924501,5.0,0.4706903945498366,7.1,0.19657914,Not Suitable,11.473418,0,Positive Sensitivity,Cold Spot (99%)
968,107.67824999999982,-6.925749999999998,Jawa Barat,141460.0,0.268505205038247,0.0,0.8873522130820826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.5687252003535807,0.0,4166.035078002196,0.0,0.4310088894940429,10.0,0.6299206402569856,15.4,0.25339696,Not Suitable,14.04303,1,Negative Sensitivity,Not Significant
969,107.67824999999982,-6.921249999999997,Jawa Barat,141460.0,0.268505205038247,0.0,0.9158342416836058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.7644121482818413,0.0,7336.0420286695235,0.0,0.7589708845117914,21.0,0.8120085407269239,15.8,0.23156926,Not Suitable,13.055862,1,Negative Sensitivity,Not Significant
970,107.67824999999982,-6.916749999999997,Jawa Barat,141460.0,0.268505205038247,0.0,0.8586649241386507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,340.0,0.7389189627159599,337.33943112868,6307.161175787573,0.13038970319250798,0.6525251188090717,17.0,0.7592928886297349,14.4,0.26790223,Not Suitable,14.699038,1,Negative Sensitivity,Not Significant
971,107.67824999999982,-6.912249999999998,Jawa Barat,141460.0,0.268505205038247,1.0,0.9811205034638641,0.33333333333333326,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,22.0,0.3972775759218415,637.4297916255947,4951.619979334471,0.2463817557824098,0.5122837874694297,8.0,0.5772049881597967,22.2,0.41495037,Moderately Suitable,21.349358,0,Positive Sensitivity,Not Significant
972,107.67824999999982,-6.9077499999999965,Jawa Barat,141460.0,0.268505205038247,1.0,0.9521189216806503,0.31546487678572865,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4484876484351508,0.0,0.0,1.0,0.21274605355336315,10.0,0.30382132948999363,2.170154623511257,3443.5852707527524,0.0008388163111994542,0.35626581044942524,6.0,0.5111853636314163,15.1,0.2882487,Not Suitable,15.619216,0,Positive Sensitivity,Not Significant
973,107.67824999999982,-6.9032499999999954,Jawa Barat,141460.0,0.268505205038247,3.0,0.9222481075669227,0.4772170014624825,0.0,0.0,0.0,0.0,5.0,0.39079000615890563,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,782.0,0.8442411381468181,0.0,2911.9902964252215,0.0,0.301268155543601,3.0,0.3641758009398765,22.0,0.38660634,Moderately Suitable,20.067486,0,Positive Sensitivity,Not Significant
974,107.67824999999982,-6.898749999999996,Jawa Barat,141460.0,0.268505205038247,0.0,0.9502616684748126,0.4591479170272448,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,644.0,0.8196755939881804,0.0,5414.447513160822,0.0,0.560166913186514,11.0,0.6527782950197748,3.2,0.3239237,Not Suitable,17.232635,0,Positive Sensitivity,Not Significant
975,107.67824999999982,-6.894249999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8219868819113816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.8068705582542918,0.0,4945.329121236772,0.0,0.5116329490314696,12.0,0.6738052990918816,16.7,0.26867172,Not Suitable,14.733838,1,Negative Sensitivity,Not Significant
976,107.67824999999982,-6.889749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.7969828553089675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.8429399371283226,0.0,6671.458258110905,0.0,0.6902144992291223,6.0,0.5111853636314163,18.3,0.23981772,Not Suitable,13.428904,1,Negative Sensitivity,Not Significant
977,107.67824999999982,-6.885249999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9141717877055702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20801459767650946,0.0,0.0,298.0,0.7222652151647486,0.0,1907.9649390941584,0.0,0.19739388511987677,1.0,0.18208790046993825,3.1,0.11612513,Not Suitable,7.8348484,1,Negative Sensitivity,Not Significant
978,107.67824999999982,-6.8807499999999955,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8591803264298049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.6331634638016953,0.0,1665.5110111093193,0.0,0.1723101313113691,1.0,0.18208790046993825,12.5,0.22676864,Not Suitable,12.838753,1,Negative Sensitivity,Cold Spot (90%)
979,107.67824999999982,-6.876249999999994,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8648563088322526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.35129623936277915,0.0,778.9082170966612,0.0,0.0805841428079401,1.0,0.18208790046993825,12.5,0.2206234,Not Suitable,12.560831,1,Negative Sensitivity,Cold Spot (90%)
980,107.67824999999982,-6.871749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9109803762940647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.30382132948999363,0.0,1156.1445226496714,0.0,0.11961218700079138,0.0,0.0,11.5,0.22361709,Not Suitable,12.696222,1,Negative Sensitivity,Cold Spot (90%)
981,107.67824999999982,-6.867249999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9337012289384963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.44301917099858573,0.0,870.2649975720889,0.0,0.09003571576957428,0.0,0.0,10.6,0.2187245,Not Suitable,12.474953,1,Negative Sensitivity,Not Significant
982,107.67824999999982,-6.862749999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9799211998953077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.5166375951886016,0.0,1410.3145547621875,0.0,0.14590806335140885,0.0,0.0,10.9,0.21570717,Not Suitable,12.338492,1,Negative Sensitivity,Not Significant
983,107.67824999999982,-6.858249999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.909397567864329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.4266476136210419,0.0,517.4367847415732,0.0,0.053532879536334045,0.0,0.0,15.0,0.22294505,Not Suitable,12.665829,1,Negative Sensitivity,Not Significant
984,107.67824999999982,-6.853749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8611792531015423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0402711249945,0.0,0.053181483656409054,0.0,0.0,12.4,0.21640836,Not Suitable,12.370204,1,Negative Sensitivity,Not Significant
985,107.67824999999982,-6.849249999999993,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9134092116246272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.17564811968138958,0.0,489.8665045724801,0.0,0.05068051857051642,0.0,0.0,11.1,0.21866171,Not Suitable,12.472113,1,Negative Sensitivity,Not Significant
986,107.68274999999979,-6.99775,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8433892179033361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.1600869,Not Suitable,9.82304,1,Negative Sensitivity,Cold Spot (95%)
987,107.68274999999979,-6.99325,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8341501184008825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.446801641007281,0.0,982.2152889297547,0.0,0.10161784838563975,0.0,0.0,9.9,0.16043139,Not Suitable,9.838619,1,Negative Sensitivity,Cold Spot (95%)
988,107.68274999999979,-6.988749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.9000171955119973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.7251973240244651,0.0,2301.0670712136175,0.0,0.23806337307430808,0.0,0.0,7.4,0.17476389,Not Suitable,10.486814,1,Negative Sensitivity,Cold Spot (95%)
